70;GAZ-61,61;{"name":"GAZ-61","brand_id":3,"class":["Compact"],"body_style":["4-door sedan","2-door pick-up","4-door phaeton"],"production_years":[{"start": 1941, "end": 1945}]}
71;GAZ-61-416,61-416,GAZ-61-416;{"name":"GAZ-61-416","brand_id":3,"class":["Compact"],"body_style":["2-door pick-up"],"chassis_configuration":"4 × 4","production_years":[{"start": 1941, "end": 1942}]}
72;GAZ-62,62;{"name":"GAZ-62","brand_id":3,"chassis_configuration":"4 × 4","production_years":[{"start": 1959, "end": 1962}]}
73;63,GAZ-63,GAZ-63;{"name":"GAZ-63","brand_id":3,"class":["Truck"],"chassis_configuration":"4 × 4","production_years":[{"start": 1947, "end": 1968}]}
74;HBV,GAZ-64,GAZ-64,pigmej,Ivan-Villis,gazik,64,Chapaev;{"name":"Ivan-Villis","brand_id":3,"chassis_configuration":"4 × 4","production_years":[{"start": 1941, "end": 1943}]}
75;GAZ-66,66;{"name":"GAZ-66","brand_id":3,"class":["Truck"],"chassis_configuration":"4 × 4 / 2 (отключаемый передний мост)","production_years":[{"start": 1964, "end": 1999}]}
76;GAZ-67,GAZ-67B,67,67B;{"name":"GAZ-67","brand_id":3,"body_style":["4-door phaeton"],"chassis_configuration":"4 × 4","production_years":[{"start": 1943, "end": 1953}]}
77;69,69A,GAZ-69A,Kozlik,Gazik,GAZ-69;{"name":"GAZ-69","brand_id":3,"body_style":["2-door van"],"chassis_configuration":"4 × 4","production_years":[{"start": 1952, "end": 1972}]}
78;GAZ-93,93;{"name":"GAZ-93","brand_id":3,"chassis_configuration":"4 × 2","production_years":[{"start": 1948, "end": 1976}]}
79;415,GAZ-415;{"name":"GAZ-415","brand_id":3,"class":["Compact"],"body_style":["2-door pick-up"],"chassis_configuration":"4 × 2","production_years":[{"start": 1939, "end": 1941}]}
80;GAZ-2308 Ataman,Ataman,2308;{"name":"GAZ-2308 Ataman","brand_id":3,"body_style":["2-door pick-up","5-door estate"],"production_years":[{"start": 1995, "end": 2001}]}
81;2332,GAZ-2332 CityVan,CityVan;{"name":"GAZ-2332 CityVan","brand_id":3,"class":["Van"],"body_style":["2-door van"],"chassis_configuration":"4 × 2","production_years":[{"start": 2006}]}
82;Volga 3102,3102;{"name":"Volga 3102","brand_id":147,"class":["Compact"],"body_style":["4-door sedan"],"chassis_configuration":"4 × 2","production_years":[{"start": 1981, "end": 2008}]}
83;Volga 3105,3105;{"name":"Volga 3105","brand_id":147,"class":["Large car"],"body_style":["4-door sedan"],"chassis_configuration":"4 × 4","production_years":[{"start": 1992, "end": 1996}]}
84;3106,GAZ-3106;{"name":"GAZ-3106","brand_id":3,"body_style":["5-door estate"],"chassis_configuration":"4 × 4","production_years":[{"start": 2003, "end": 2004}]}
85;Volga 3110,3110;{"name":"Volga 3110","brand_id":147,"class":["Large car"],"body_style":["4-door sedan","5-door estate"],"chassis_configuration":"4 × 2","production_years":[{"start": 1996, "end": 2004}]}
86;3111,31114,31113,Volga 3111,Volga 31114,Volga 31113;{"name":"Volga 3111","brand_id":147,"class":["Compact"],"body_style":["4-door sedan"],"production_years":[{"start": 1998, "end": 2002}]}
87;Volga 3115,3115;{"name":"Volga 3115","brand_id":147,"class":["Compact"],"body_style":["4-door sedan"]}
88;GAZ-3301,3301;{"name":"GAZ-3301","brand_id":3,"chassis_configuration":"4 × 4"}
89;3307,3309,GAZ-3307,GAZ-3309;{"name":"GAZ-3307","brand_id":3,"class":["Truck"],"production_years":[{"start": 1989}]}
90;3308,GAZ-3308,Sadko;{"name":"GAZ-3308","brand_id":3,"chassis_configuration":"4 × 4","production_years":[{"start": 1997}]}
91;GAZ-3310 Valdaj,3310,Valdaj;{"name":"GAZ-3310 Valdaj","brand_id":3,"chassis_configuration":"4 × 2","production_years":[{"start": 2004, "end": 2015}]}
92;3344,GAZ-3344;{"name":"GAZ-3344","brand_id":3}
93;GAZ-3351,3351;{"name":"GAZ-3351","brand_id":3}
94;3409,GAZ-3409 Bobr,Bobr;{"name":"GAZ-3409 Bobr","brand_id":3}
95;GAZ-31022,31022;{"name":"GAZ-31022","brand_id":3,"class":["Compact"],"body_style":["5-door estate"],"chassis_configuration":"4 × 2","production_years":[{"start": 1992, "end": 1998}]}
96;Volga 31029,31029;{"name":"Volga 31029","brand_id":147,"class":["Compact"],"body_style":["4-door sedan"],"production_years":[{"start": 1991, "end": 1997}]}
97;GAZon,33086,GAZ-33086 Zemljak,Zemljak;{"name":"GAZ-33086 Zemljak","brand_id":3,"chassis_configuration":"4 × 4","production_years":[{"start": 2005, "end": 2020}]}
98;34039,GAZ-34039 Irbis,GAZ-34039;{"name":"GAZ-34039 Irbis","brand_id":3}
99;GAZ-34039K Irbis,34039K,GAZ-34039K;{"name":"GAZ-34039K Irbis","brand_id":3}
100;GAZ-59402 Purga,Purga,59402;{"name":"GAZ-59402 Purga","brand_id":3,"chassis_configuration":"8 × 8 / 4"}
101;GAZ-A,A;{"name":"GAZ-A","brand_id":3,"body_style":["4-door phaeton","4-door sedan","2-door pick-up"],"chassis_configuration":"4 × 2","production_years":[{"start": 1932, "end": 1936}]}
102;GAZ-A-Aero,A-Aero;{"name":"GAZ-A-Aero","brand_id":3,"body_style":["2-door sedan"],"production_years":[{"start": 1934}]}
103;polundra,GAZ-AA,polutorka,AA;{"name":"polutorka","brand_id":3,"chassis_configuration":"4 × 2","production_years":[{"start": 1932, "end": 1938}]}
104;GAZ-AAA,AAA;{"name":"GAZ-AAA","brand_id":3,"chassis_configuration":"6 × 4","production_years":[{"start": 1936, "end": 1943}]}
105;AAAA,GAZ-AAAA;{"name":"GAZ-AAAA","brand_id":3,"production_years":[{"start": 1936}]}
106;GAZ-VM,NATI-VM,VM;{"name":"NATI-VM","brand_id":3,"class":["Compact"],"body_style":["2-door phaeton","2-door pick-up"],"chassis_configuration":"6 × 4/, полугусеничный ход/, лыжно-гусеничный ход","production_years":[{"start": 1937}]}
107;GAZ-GL-1,GL-1;{"name":"GAZ-GL-1","brand_id":3,"class":["Racing car"],"production_years":[{"start": 1938, "end": 1940}]}
108;Pobeda,M-20 Pobeda;{"name":"M-20 Pobeda","brand_id":3,"class":["Middle I group"],"body_style":["4-door fastback","4-door convertible"],"production_years":[{"start": 1946, "end": 1958}]}
109;GAZ-MM,MM;{"name":"GAZ-MM","brand_id":3,"chassis_configuration":"4 × 2","production_years":[{"start": 1938, "end": 1949}]}
110;Gazel';{"name":"Gazel'","brand_id":3,"body_style":["2-door LCV","4-door van","4-door minibus"],"chassis_configuration":"4 × 2, 4 × 4","production_years":[{"start": 1991}]}
111;GAZel' Biznes;{"name":"GAZel' Biznes","brand_id":3,"body_style":["2-door LCV","4-door van","4-door minibus"],"chassis_configuration":"4 × 2, 4 × 4","production_years":[{"start": 2010}]}
112;Sobol',Sobol';{"name":"Sobol'","brand_id":3,"chassis_configuration":"4 × 2, 4 × 4","production_years":[{"start": 1998}]}
113;GAZel' NEXT,' NEXT,l' NEXT;{"name":"GAZel' NEXT","brand_id":3,"class":["Light Commercial Vehicle"],"body_style":["2-door LCV","4-door van","4-door minibus"],"chassis_configuration":"4 × 2","production_years":[{"start": 2013}]}
114;ukor. GAZ C41R1,GAZon NEXT,n NEXT,s dvojnoj kab. GAZ C42R3,C41R3,GAZ C41R3;{"name":"s dvojnoj kab. GAZ C42R3","brand_id":3,"class":["Truck"],"production_years":[{"start": 2014}]}
115;GT-S;{"name":"GT-S","brand_id":3}
116;GAZ-12;{"name":"GAZ-12","brand_id":3,"class":["Large car"],"body_style":["4-door sedan"],"production_years":[{"start": 1948, "end": 1960}]}
117;M-1;{"name":"M-1","brand_id":3,"class":["Compact"],"body_style":["4-door sedan","2-door pick-up","4-door phaeton"],"production_years":[{"start": 1936, "end": 1942}]}
118;M-72;{"name":"M-72","brand_id":3,"class":["Off-road vehicle"],"body_style":["4-door fastback"],"chassis_configuration":"4 × 4 (подключаемый полный привод)","production_years":[{"start": 1955, "end": 1958}]}
119;Ukrainets,M73,GAZ-M73 Ukrainets;{"name":"GAZ-M73 Ukrainets","brand_id":3,"body_style":["2-door coupe","2-door pick-up"],"chassis_configuration":"4 × 4","production_years":[{"start": 1954}]}
120;Polugusenichnyj avtomobil' na baze GAZ-63;{"name":"Polugusenichnyj avtomobil' na baze GAZ-63","brand_id":3,"chassis_configuration":"полугусеничная ходовая часть с ведущим передним мостом","production_years":[{"start": 1947, "end": 1949}]}
121;Tigr;{"name":"Tigr","brand_id":3,"chassis_configuration":"4 × 4","production_years":[{"start": 2005}]}
