148;American Public Education,APEI;{"symbol":"APEI","name":"American Public Education, Inc.","marketCap":"$373.38M","ipoYear":"2007","sector":"Consumer Services","industry":"Other Consumer Services"}
149;American Railcar Industries,ARII;{"symbol":"ARII","name":"American Railcar Industries, Inc.","marketCap":"$707.06M","ipoYear":"2006","sector":"Capital Goods","industry":"Railroads"}
150;American River Bankshares,AMRB;{"symbol":"AMRB","name":"American River Bankshares","marketCap":"$90.56M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
151;American Software,AMSWA;{"symbol":"AMSWA","name":"American Software, Inc.","marketCap":"$310.62M","ipoYear":"n/a","sector":"Technology","industry":"Computer Software: Prepackaged Software"}
152;American Superconductor Corporation,AMSC;{"symbol":"AMSC","name":"American Superconductor Corporation","marketCap":"$87.51M","ipoYear":"1991","sector":"Consumer Durables","industry":"Metal Fabrications"}
153;American Woodmark Corporation,AMWD;{"symbol":"AMWD","name":"American Woodmark Corporation","marketCap":"$1.53B","ipoYear":"1986","sector":"Basic Industries","industry":"Forest Products"}
154;America39s Car-Mart,CRMT;{"symbol":"CRMT","name":"America39s Car-Mart, Inc.","marketCap":"$291.31M","ipoYear":"n/a","sector":"Consumer Durables","industry":"Automotive Aftermarket"}
155;Ameris Bancorp,ABCB;{"symbol":"ABCB","name":"Ameris Bancorp","marketCap":"$1.75B","ipoYear":"1994","sector":"Finance","industry":"Major Banks"}
156;AMERISAFE,AMSF;{"symbol":"AMSF","name":"AMERISAFE, Inc.","marketCap":"$1.07B","ipoYear":"2005","sector":"Finance","industry":"Property-Casualty Insurers"}
157;AmeriServ Financial,ASRV;{"symbol":"ASRV","name":"AmeriServ Financial Inc.","marketCap":"$76.54M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
158;AmeriServ Financial,ASRVP;{"symbol":"ASRVP","name":"AmeriServ Financial Inc.","marketCap":"n/a","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
159;Ames National Corporation,ATLO;{"symbol":"ATLO","name":"Ames National Corporation","marketCap":"$283.98M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
160;Amgen,AMGN;{"symbol":"AMGN","name":"Amgen Inc.","marketCap":"$125.64B","ipoYear":"1983","sector":"Health Care","industry":"Biotechnology: Biological Products (No Diagnostic Substances)"}
161;Amicus Therapeutics,FOLD;{"symbol":"FOLD","name":"Amicus Therapeutics, Inc.","marketCap":"$1.39B","ipoYear":"2007","sector":"Health Care","industry":"Major Pharmaceuticals"}
162;Amkor Technology,AMKR;{"symbol":"AMKR","name":"Amkor Technology, Inc.","marketCap":"$2.42B","ipoYear":"1998","sector":"Technology","industry":"Semiconductors"}
163;Amphastar Pharmaceuticals,AMPH;{"symbol":"AMPH","name":"Amphastar Pharmaceuticals, Inc.","marketCap":"$789.44M","ipoYear":"2014","sector":"Health Care","industry":"Major Pharmaceuticals"}
164;Amplify Online Retail ETF,IBUY;{"symbol":"IBUY","name":"Amplify Online Retail ETF","marketCap":"n/a","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
165;Amtech Systems,ASYS;{"symbol":"ASYS","name":"Amtech Systems, Inc.","marketCap":"$106.79M","ipoYear":"n/a","sector":"Technology","industry":"Industrial Machinery/Components"}
166;AmTrust Financial Services,AFSI;{"symbol":"AFSI","name":"AmTrust Financial Services, Inc.","marketCap":"$2.91B","ipoYear":"n/a","sector":"Finance","industry":"Property-Casualty Insurers"}
167;Amyris,AMRS;{"symbol":"AMRS","name":"Amyris, Inc.","marketCap":"$64.12M","ipoYear":"2010","sector":"Basic Industries","industry":"Major Chemicals"}
168;Analog Devices,ADI;{"symbol":"ADI","name":"Analog Devices, Inc.","marketCap":"$28.68B","ipoYear":"n/a","sector":"Technology","industry":"Semiconductors"}
169;Analogic Corporation,ALOG;{"symbol":"ALOG","name":"Analogic Corporation","marketCap":"$849.87M","ipoYear":"1972","sector":"Capital Goods","industry":"Electrical Products"}
170;AnaptysBio,ANAB;{"symbol":"ANAB","name":"AnaptysBio, Inc.","marketCap":"$502.88M","ipoYear":"2017","sector":"Health Care","industry":"Major Pharmaceuticals"}
171;Anavex Life Sciences Corp.,AVXL;{"symbol":"AVXL","name":"Anavex Life Sciences Corp.","marketCap":"$225.91M","ipoYear":"n/a","sector":"Health Care","industry":"Biotechnology: Commercial Physical & Biological Resarch"}
172;Anchor Bancorp,ANCB;{"symbol":"ANCB","name":"Anchor Bancorp","marketCap":"$62.62M","ipoYear":"2011","sector":"Finance","industry":"Banks"}
173;Andina Acquisition Corp. II,ANDA;{"symbol":"ANDA","name":"Andina Acquisition Corp. II","marketCap":"$53.58M","ipoYear":"2015","sector":"Finance","industry":"Business Services"}
174;Andina Acquisition Corp. II,ANDAR;{"symbol":"ANDAR","name":"Andina Acquisition Corp. II","marketCap":"n/a","ipoYear":"2015","sector":"Finance","industry":"Business Services"}
175;Andina Acquisition Corp. II,ANDAU;{"symbol":"ANDAU","name":"Andina Acquisition Corp. II","marketCap":"n/a","ipoYear":"2015","sector":"Finance","industry":"Business Services"}
176;Andina Acquisition Corp. II,ANDAW;{"symbol":"ANDAW","name":"Andina Acquisition Corp. II","marketCap":"n/a","ipoYear":"2015","sector":"Finance","industry":"Business Services"}
177;Angie39s List,ANGI;{"symbol":"ANGI","name":"Angie39s List, Inc.","marketCap":"$727.98M","ipoYear":"2011","sector":"Consumer Services","industry":"Advertising"}
178;AngioDynamics,ANGO;{"symbol":"ANGO","name":"AngioDynamics, Inc.","marketCap":"$600.39M","ipoYear":"2004","sector":"Health Care","industry":"Medical/Dental Instruments"}
179;ANI Pharmaceuticals,ANIP;{"symbol":"ANIP","name":"ANI Pharmaceuticals, Inc.","marketCap":"$549.1M","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
180;Anika Therapeutics,ANIK;{"symbol":"ANIK","name":"Anika Therapeutics Inc.","marketCap":"$728.04M","ipoYear":"n/a","sector":"Health Care","industry":"Medical/Dental Instruments"}
181;ANSYS,ANSS;{"symbol":"ANSS","name":"ANSYS, Inc.","marketCap":"$10.37B","ipoYear":"1996","sector":"Technology","industry":"Computer Software: Prepackaged Software"}
182;Antares Pharma,ATRS;{"symbol":"ATRS","name":"Antares Pharma, Inc.","marketCap":"$483.37M","ipoYear":"n/a","sector":"Health Care","industry":"Medical/Dental Instruments"}
183;Anthera Pharmaceuticals,ANTH;{"symbol":"ANTH","name":"Anthera Pharmaceuticals, Inc.","marketCap":"$17.03M","ipoYear":"2010","sector":"Health Care","industry":"Major Pharmaceuticals"}
184;Aoxin Tianli Group,ABAC;{"symbol":"ABAC","name":"Aoxin Tianli Group, Inc.","marketCap":"$16.39M","ipoYear":"n/a","sector":"Consumer Non-Durables","industry":"Farming/Seeds/Milling"}
185;Apogee Enterprises,APOG;{"symbol":"APOG","name":"Apogee Enterprises, Inc.","marketCap":"$1.55B","ipoYear":"n/a","sector":"Capital Goods","industry":"Auto Parts:O.E.M."}
186;Apollo Endosurgery,APEN;{"symbol":"APEN","name":"Apollo Endosurgery, Inc.","marketCap":"$77.57M","ipoYear":"n/a","sector":"Health Care","industry":"Biotechnology: Biological Products (No Diagnostic Substances)"}
187;Apollo Investment Corporation,AINV;{"symbol":"AINV","name":"Apollo Investment Corporation","marketCap":"$1.39B","ipoYear":"2004","sector":"n/a","industry":"n/a"}
188;AppFolio,APPF;{"symbol":"APPF","name":"AppFolio, Inc.","marketCap":"$1.13B","ipoYear":"2015","sector":"Technology","industry":"Computer Software: Prepackaged Software"}
189;Appian Corporation,APPN;{"symbol":"APPN","name":"Appian Corporation","marketCap":"$1.06B","ipoYear":"2017","sector":"Technology","industry":"Computer Software: Prepackaged Software"}
190;Apple,Apple Incorporated,AAPL;{"symbol":"AAPL","name":"Apple Inc.","marketCap":"$749.39B","ipoYear":"1980","sector":"Technology","industry":"Computer Manufacturing"}
191;Appliance Recycling Centers of America,ARCI;{"symbol":"ARCI","name":"Appliance Recycling Centers of America, Inc.","marketCap":"$5.12M","ipoYear":"n/a","sector":"Consumer Services","industry":"Home Furnishings"}
192;Applied DNA Sciences,APDN;{"symbol":"APDN","name":"Applied DNA Sciences Inc","marketCap":"$46.38M","ipoYear":"n/a","sector":"Consumer Services","industry":"Other Consumer Services"}
193;Applied DNA Sciences,APDNW;{"symbol":"APDNW","name":"Applied DNA Sciences Inc","marketCap":"n/a","ipoYear":"n/a","sector":"Consumer Services","industry":"Other Consumer Services"}
194;Applied Genetic Technologies Corporation,AGTC;{"symbol":"AGTC","name":"Applied Genetic Technologies Corporation","marketCap":"$97.65M","ipoYear":"2014","sector":"Health Care","industry":"Biotechnology: Biological Products (No Diagnostic Substances)"}
195;Applied Materials,AMAT;{"symbol":"AMAT","name":"Applied Materials, Inc.","marketCap":"$45.02B","ipoYear":"1972","sector":"Technology","industry":"Semiconductors"}
196;Applied Optoelectronics,AAOI;{"symbol":"AAOI","name":"Applied Optoelectronics, Inc.","marketCap":"$1.11B","ipoYear":"2013","sector":"Technology","industry":"Semiconductors"}
197;Approach Resources,AREX;{"symbol":"AREX","name":"Approach Resources Inc.","marketCap":"$244.18M","ipoYear":"2007","sector":"Energy","industry":"Oil & Gas Production"}
198;Apptio,APTI;{"symbol":"APTI","name":"Apptio, Inc.","marketCap":"$700.89M","ipoYear":"2016","sector":"Technology","industry":"Computer Software: Prepackaged Software"}
199;Apricus Biosciences,APRI;{"symbol":"APRI","name":"Apricus Biosciences, Inc.","marketCap":"$13.92M","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
200;Aptevo Therapeutics,APVO;{"symbol":"APVO","name":"Aptevo Therapeutics Inc.","marketCap":"$45.79M","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
201;Aptose Biosciences,APTO;{"symbol":"APTO","name":"Aptose Biosciences, Inc.","marketCap":"$25.06M","ipoYear":"n/a","sector":"Health Care","industry":"Biotechnology: Biological Products (No Diagnostic Substances)"}
202;Aqua Metals,AQMS;{"symbol":"AQMS","name":"Aqua Metals, Inc.","marketCap":"$243.31M","ipoYear":"2015","sector":"Basic Industries","industry":"Metal Fabrications"}
203;AquaBounty Technologies,AQB;{"symbol":"AQB","name":"AquaBounty Technologies, Inc.","marketCap":"$61.38M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
204;Aquinox Pharmaceuticals,AQXP;{"symbol":"AQXP","name":"Aquinox Pharmaceuticals, Inc.","marketCap":"$331.2M","ipoYear":"2014","sector":"Health Care","industry":"Major Pharmaceuticals"}
205;Aradigm Corporation,ARDM;{"symbol":"ARDM","name":"Aradigm Corporation","marketCap":"$20.09M","ipoYear":"1996","sector":"Health Care","industry":"Biotechnology: Electromedical & Electrotherapeutic Apparatus"}
206;Aralez Pharmaceuticals,ARLZ;{"symbol":"ARLZ","name":"Aralez Pharmaceuticals Inc.","marketCap":"$87.59M","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
207;Aratana Therapeutics,PETX;{"symbol":"PETX","name":"Aratana Therapeutics, Inc.","marketCap":"$311.01M","ipoYear":"2013","sector":"Health Care","industry":"Major Pharmaceuticals"}
208;Arbutus Biopharma Corporation,ABUS;{"symbol":"ABUS","name":"Arbutus Biopharma Corporation","marketCap":"$192.59M","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
209;ARC Group Worldwide,ARCW;{"symbol":"ARCW","name":"ARC Group Worldwide, Inc.","marketCap":"$56.98M","ipoYear":"n/a","sector":"Capital Goods","industry":"Metal Fabrications"}
210;ARCA biopharma,ABIO;{"symbol":"ABIO","name":"ARCA biopharma, Inc.","marketCap":"$22.64M","ipoYear":"n/a","sector":"Health Care","industry":"Biotechnology: In Vitro & In Vivo Diagnostic Substances"}
211;Arcadia Biosciences,RKDA;{"symbol":"RKDA","name":"Arcadia Biosciences, Inc.","marketCap":"$21.29M","ipoYear":"2015","sector":"Basic Industries","industry":"Agricultural Chemicals"}
212;ArcBest Corporation,ARCB;{"symbol":"ARCB","name":"ArcBest Corporation","marketCap":"$516.72M","ipoYear":"n/a","sector":"Transportation","industry":"Trucking Freight/Courier Services"}
213;Arch Capital Group,ACGL;{"symbol":"ACGL","name":"Arch Capital Group Ltd.","marketCap":"$12.15B","ipoYear":"n/a","sector":"Finance","industry":"Property-Casualty Insurers"}
214;Arch Capital Group,ACGLP;{"symbol":"ACGLP","name":"Arch Capital Group Ltd.","marketCap":"n/a","ipoYear":"n/a","sector":"Finance","industry":"Property-Casualty Insurers"}
215;Archrock Partners,APLP;{"symbol":"APLP","name":"Archrock Partners, L.P.","marketCap":"$920.02M","ipoYear":"n/a","sector":"Public Utilities","industry":"Natural Gas Distribution"}
216;Ardelyx,ARDX;{"symbol":"ARDX","name":"Ardelyx, Inc.","marketCap":"$234.56M","ipoYear":"2014","sector":"Health Care","industry":"Major Pharmaceuticals"}
217;Arena Pharmaceuticals,ARNA;{"symbol":"ARNA","name":"Arena Pharmaceuticals, Inc.","marketCap":"$48.35M","ipoYear":"2000","sector":"Health Care","industry":"Major Pharmaceuticals"}
218;Ares Capital Corporation,ARCC;{"symbol":"ARCC","name":"Ares Capital Corporation","marketCap":"$6.93B","ipoYear":"2004","sector":"n/a","industry":"n/a"}
219;argenx SE,ARGX;{"symbol":"ARGX","name":"argenx SE","marketCap":"$421.25M","ipoYear":"2017","sector":"Health Care","industry":"Biotechnology: Biological Products (No Diagnostic Substances)"}
220;Argo Group International Holdings,AGII;{"symbol":"AGII","name":"Argo Group International Holdings, Ltd.","marketCap":"$1.79B","ipoYear":"n/a","sector":"Finance","industry":"Specialty Insurers"}
221;Argo Group International Holdings,AGIIL;{"symbol":"AGIIL","name":"Argo Group International Holdings, Ltd.","marketCap":"n/a","ipoYear":"n/a","sector":"Finance","industry":"Specialty Insurers"}
222;Argos Therapeutics,ARGS;{"symbol":"ARGS","name":"Argos Therapeutics, Inc.","marketCap":"$15.71M","ipoYear":"2014","sector":"Health Care","industry":"Major Pharmaceuticals"}
223;ARI Network Services,ARIS;{"symbol":"ARIS","name":"ARI Network Services, Inc.","marketCap":"$121.96M","ipoYear":"1991","sector":"Technology","industry":"Computer Software: Programming, Data Processing"}
224;Ark Restaurants Corp.,ARKR;{"symbol":"ARKR","name":"Ark Restaurants Corp.","marketCap":"$82.83M","ipoYear":"n/a","sector":"Consumer Services","industry":"Restaurants"}
225;Arotech Corporation,ARTX;{"symbol":"ARTX","name":"Arotech Corporation","marketCap":"$91.18M","ipoYear":"1994","sector":"Miscellaneous","industry":"Industrial Machinery/Components"}
226;ArQule,ARQL;{"symbol":"ARQL","name":"ArQule, Inc.","marketCap":"$87.51M","ipoYear":"1996","sector":"Health Care","industry":"Major Pharmaceuticals"}
227;Array BioPharma,ARRY;{"symbol":"ARRY","name":"Array BioPharma Inc.","marketCap":"$1.45B","ipoYear":"2000","sector":"Health Care","industry":"Major Pharmaceuticals"}
228;ARRIS International plc,ARRS;{"symbol":"ARRS","name":"ARRIS International plc","marketCap":"$5.44B","ipoYear":"n/a","sector":"Technology","industry":"Radio And Television Broadcasting And Communications Equipment"}
229;Arrow DWA Tactical ETF,DWAT;{"symbol":"DWAT","name":"Arrow DWA Tactical ETF","marketCap":"$8.75M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
230;Arrow Financial Corporation,AROW;{"symbol":"AROW","name":"Arrow Financial Corporation","marketCap":"$420M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
231;Arrowhead Pharmaceuticals,ARWR;{"symbol":"ARWR","name":"Arrowhead Pharmaceuticals, Inc.","marketCap":"$118.89M","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
232;Artesian Resources Corporation,ARTNA;{"symbol":"ARTNA","name":"Artesian Resources Corporation","marketCap":"$348.09M","ipoYear":"n/a","sector":"Public Utilities","industry":"Water Supply"}
233;Art39s-Way Manufacturing Co.,ARTW;{"symbol":"ARTW","name":"Art39s-Way Manufacturing Co., Inc.","marketCap":"$12.89M","ipoYear":"n/a","sector":"Capital Goods","industry":"Industrial Machinery/Components"}
234;ASB Bancorp,ASBB;{"symbol":"ASBB","name":"ASB Bancorp, Inc.","marketCap":"$164.21M","ipoYear":"2011","sector":"Finance","industry":"Savings Institutions"}
235;Ascena Retail Group,ASNA;{"symbol":"ASNA","name":"Ascena Retail Group, Inc.","marketCap":"$417.38M","ipoYear":"n/a","sector":"Consumer Services","industry":"Clothing/Shoe/Accessory Stores"}
236;Ascendis Pharma A/S,ASND;{"symbol":"ASND","name":"Ascendis Pharma A/S","marketCap":"$816.14M","ipoYear":"2015","sector":"Health Care","industry":"Major Pharmaceuticals"}
237;Ascent Capital Group,ASCMA;{"symbol":"ASCMA","name":"Ascent Capital Group, Inc.","marketCap":"$188.52M","ipoYear":"n/a","sector":"Consumer Services","industry":"Other Consumer Services"}
238;Asia Pacific Wire & Cable Corporation Limited,APWC;{"symbol":"APWC","name":"Asia Pacific Wire & Cable Corporation Limited","marketCap":"$42.34M","ipoYear":"n/a","sector":"Basic Industries","industry":"Telecommunications Equipment"}
239;ASML Holding N.V.,ASML;{"symbol":"ASML","name":"ASML Holding N.V.","marketCap":"$56.91B","ipoYear":"1995","sector":"Technology","industry":"Industrial Machinery/Components"}
240;Aspen Technology,AZPN;{"symbol":"AZPN","name":"Aspen Technology, Inc.","marketCap":"$4.09B","ipoYear":"1994","sector":"Technology","industry":"EDP Services"}
241;Assembly Biosciences,ASMB;{"symbol":"ASMB","name":"Assembly Biosciences, Inc.","marketCap":"$352.99M","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
242;Asta Funding,ASFI;{"symbol":"ASFI","name":"Asta Funding, Inc.","marketCap":"$54.14M","ipoYear":"1995","sector":"Finance","industry":"Finance Companies"}
243;Astec Industries,ASTE;{"symbol":"ASTE","name":"Astec Industries, Inc.","marketCap":"$1.25B","ipoYear":"1986","sector":"Capital Goods","industry":"Construction/Ag Equipment/Trucks"}
244;Astronics Corporation,ATRO;{"symbol":"ATRO","name":"Astronics Corporation","marketCap":"$867.32M","ipoYear":"n/a","sector":"Capital Goods","industry":"Military/Government/Technical"}
245;AstroNova,ALOT;{"symbol":"ALOT","name":"AstroNova, Inc.","marketCap":"$88.83M","ipoYear":"1983","sector":"Technology","industry":"Computer peripheral equipment"}
246;Astrotech Corporation,ASTC;{"symbol":"ASTC","name":"Astrotech Corporation","marketCap":"$19.95M","ipoYear":"n/a","sector":"Capital Goods","industry":"Military/Government/Technical"}
247;Asure Software,ASUR;{"symbol":"ASUR","name":"Asure Software Inc","marketCap":"$173.03M","ipoYear":"n/a","sector":"Technology","industry":"EDP Services"}
248;ASV Holdings,ASV;{"symbol":"ASV","name":"ASV Holdings, Inc.","marketCap":"$80.36M","ipoYear":"2017","sector":"Capital Goods","industry":"Construction/Ag Equipment/Trucks"}
249;ATA,ATAI;{"symbol":"ATAI","name":"ATA Inc.","marketCap":"$110.51M","ipoYear":"2008","sector":"Consumer Services","industry":"Other Consumer Services"}
250;Atara Biotherapeutics,ATRA;{"symbol":"ATRA","name":"Atara Biotherapeutics, Inc.","marketCap":"$407.53M","ipoYear":"2014","sector":"Health Care","industry":"Biotechnology: Biological Products (No Diagnostic Substances)"}
